datetime,coordinates,model,model elevation,utc_offset,temperature,dewpoint_temperature,relative_humidity,surface_pressure,direct_normal_solar_radiation,surface_diffuse_solar_radiation,surface_solar_radiation,surface_thermal_radiation,wind_speed,wind_direction,total_cloud_cover,total_precipitation,snow_depth
2024-04-18 02:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.09,6.98,0.45,101445.25,838.27,143.2,796.05,279.43,2.4,359.42,0.0,0.0,0.0
2024-04-18 03:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.36,7.01,0.45,101410.09,868.06,154.79,921.31,287.19,2.41,5.17,0.0,0.0,0.0
2024-04-18 04:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.95,7.36,0.44,101414.54,879.34,159.73,980.82,293.3,2.11,5.77,0.0,0.0,0.0
2024-04-18 05:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.8,7.32,0.39,101354.52,873.96,159.23,969.89,298.2,2.21,5.86,0.01,0.0,0.0
2024-04-18 06:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.94,7.7,0.4,101307.17,851.65,153.16,889.73,301.41,2.48,26.13,0.19,0.0,0.0
2024-04-18 07:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.99,7.46,0.39,101245.19,808.13,141.85,747.92,304.07,2.94,48.25,0.47,0.0,0.0
2024-04-18 08:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.46,7.85,0.42,101188.96,735.01,123.53,557.71,302.7,3.36,67.05,0.57,0.0,0.0
2024-04-18 09:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.62,8.3,0.45,101202.41,607.11,96.89,338.5,298.49,3.27,83.33,0.06,0.0,0.0
2024-04-18 10:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.05,9.17,0.6,101224.36,383.45,54.4,125.29,291.81,2.23,107.24,0.95,0.0,0.0
2024-04-18 11:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.86,9.17,0.64,101308.08,0.0,4.64,5.72,282.89,2.45,112.07,1.0,0.0,0.0
2024-04-18 12:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.13,9.26,0.68,101377.76,0.0,0.0,0.0,276.79,2.53,114.31,0.99,0.0,0.0
2024-04-18 13:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.65,9.58,0.67,101388.14,0.0,0.0,0.0,274.35,2.79,124.1,1.0,0.0,0.0
2024-04-18 14:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,14.37,9.47,0.72,101391.16,0.0,0.0,0.0,273.56,3.1,139.69,1.0,0.0,0.0
2024-04-18 15:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,14.35,9.53,0.73,101361.56,0.0,0.0,0.0,273.12,3.27,144.83,1.0,0.0,0.0
2024-04-18 16:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,14.29,9.5,0.73,101355.85,0.0,0.0,0.0,271.14,3.11,149.9,1.0,0.0,0.0
2024-04-18 17:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,13.49,9.72,0.78,101313.51,0.0,0.0,0.0,273.28,2.9,155.06,1.0,0.0,0.0
2024-04-18 18:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,13.61,9.93,0.78,101295.43,0.0,0.0,0.0,274.5,2.96,151.76,1.0,0.0,0.0
2024-04-18 19:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,13.53,10.37,0.81,101247.2,0.0,0.0,0.0,286.74,3.12,142.62,1.0,0.0,0.0
2024-04-18 20:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,13.71,10.75,0.82,101176.05,0.0,0.0,0.0,288.95,3.49,125.91,1.0,0.0,0.0
2024-04-18 21:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,14.0,10.55,0.8,101147.1,0.0,0.0,0.0,295.35,4.17,116.28,1.0,0.0,0.0
2024-04-18 22:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,16.24,10.59,0.69,101146.59,0.0,12.71,13.07,295.71,4.24,119.72,1.0,0.0,0.0
2024-04-18 23:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,16.63,11.02,0.69,101144.95,84.9,100.67,120.62,299.4,5.03,122.49,1.0,0.0,0.0
2024-04-19 00:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.11,10.42,0.65,101181.99,182.48,207.21,288.38,311.33,5.97,125.05,1.0,0.0,0.0
2024-04-19 01:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.48,9.9,0.61,101140.06,298.28,281.15,469.44,311.32,6.6,128.83,1.0,0.0,0.0
2024-04-19 02:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.62,9.1,0.51,101151.51,308.47,345.76,586.84,327.13,7.01,140.81,1.0,0.0,0.0
2024-04-19 03:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.39,8.76,0.47,101119.73,290.49,405.17,662.38,334.37,7.38,146.55,0.95,0.0,0.0
2024-04-19 04:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.54,8.42,0.46,100989.66,231.37,453.63,670.17,346.27,7.52,138.94,1.0,0.0,0.0
2024-04-19 05:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.78,9.04,0.5,100862.21,77.7,370.9,443.12,355.77,7.21,143.34,1.0,0.0,0.0
2024-04-19 06:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.62,10.63,0.6,100829.19,4.83,199.39,203.57,363.96,7.06,146.78,0.99,0.02,0.0
2024-04-19 07:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.78,10.64,0.59,100764.25,18.06,111.61,125.19,361.67,6.77,143.94,1.0,0.13,0.0
2024-04-19 08:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,16.97,10.55,0.66,100686.39,102.75,108.54,169.42,365.79,6.72,135.59,1.0,0.1,0.0
2024-04-19 09:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,16.62,10.66,0.68,100672.94,14.24,49.37,55.07,382.17,7.57,142.65,1.0,0.2,0.0
2024-04-19 10:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.43,10.28,0.71,100586.16,58.7,43.35,54.33,374.16,7.69,148.76,1.0,0.02,0.0
2024-04-19 11:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.79,10.96,0.73,100578.71,0.0,2.35,2.31,371.27,7.81,153.49,1.0,0.38,0.0
2024-04-19 12:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.39,12.49,0.83,100543.52,0.0,0.0,0.0,375.61,7.62,154.44,1.0,2.47,0.0
2024-04-19 13:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.67,13.28,0.86,100499.89,0.0,0.0,0.0,380.08,7.67,158.38,0.99,2.41,0.0
2024-04-19 14:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,16.38,14.46,0.88,100442.09,0.0,0.0,0.0,374.5,7.71,163.25,0.79,1.63,0.0
2024-04-19 15:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,16.81,14.69,0.87,100401.74,0.0,0.0,0.0,378.98,7.71,171.38,0.59,1.51,0.0
2024-04-19 16:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.05,15.13,0.88,100359.16,0.0,0.0,0.0,382.76,7.26,178.31,0.5,1.6,0.0
2024-04-19 17:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.52,16.07,0.91,100325.24,0.0,0.0,0.0,388.8,6.62,183.11,0.64,0.95,0.0
2024-04-19 18:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.65,16.36,0.92,100294.59,0.0,0.0,0.0,381.65,5.83,191.85,0.8,1.14,0.0
2024-04-19 19:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.58,16.57,0.94,100296.83,0.0,0.0,0.0,386.4,4.56,206.52,0.96,0.28,0.0
2024-04-19 20:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.0,16.74,0.92,100312.53,0.0,0.0,0.0,394.72,3.94,229.04,0.96,0.36,0.0
2024-04-19 21:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.26,16.74,0.91,100345.18,0.0,0.0,0.0,399.41,3.84,249.43,0.89,0.09,0.0
2024-04-19 22:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.14,16.23,0.89,100398.98,0.0,5.12,5.85,392.14,3.23,256.67,0.92,0.0,0.0
2024-04-19 23:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.98,16.28,0.9,100443.89,59.95,32.86,47.17,393.32,4.04,273.24,0.97,0.0,0.0
2024-04-20 00:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.22,16.41,0.89,100548.37,66.16,133.3,162.95,388.79,4.63,276.74,0.79,0.0,0.0
2024-04-20 01:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.66,15.68,0.83,100624.28,340.16,199.76,415.51,376.79,5.68,278.91,0.98,0.0,0.0
2024-04-20 02:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.47,15.67,0.74,100648.52,180.41,259.22,400.69,379.96,5.79,278.47,1.0,0.0,0.0
2024-04-20 03:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.08,15.75,0.72,100619.68,346.99,351.82,659.88,386.72,5.94,277.59,1.0,0.02,0.0
2024-04-20 04:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.85,15.9,0.73,100638.94,87.38,350.06,432.02,401.32,6.31,280.68,1.0,0.0,0.0
2024-04-20 05:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.85,15.77,0.68,100627.5,286.67,299.32,566.34,393.09,6.04,287.75,1.0,0.0,0.0
2024-04-20 06:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.3,15.49,0.69,100632.93,158.86,293.49,431.46,403.13,5.54,292.4,1.0,0.0,0.0
2024-04-20 07:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,21.03,15.32,0.7,100674.78,213.05,260.04,420.58,396.22,5.13,293.27,1.0,0.0,0.0
2024-04-20 08:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.18,14.79,0.71,100679.61,96.39,189.5,246.79,398.14,4.63,298.58,1.0,0.0,0.0
2024-04-20 09:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,20.05,14.45,0.7,100725.46,19.72,116.55,124.47,389.18,3.98,314.42,1.0,0.0,0.0
2024-04-20 10:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.52,14.04,0.75,100809.02,6.56,48.5,49.74,390.12,2.98,344.34,1.0,0.0,0.0
2024-04-20 11:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.17,13.97,0.76,100796.18,0.0,3.37,3.33,374.38,2.84,8.65,1.0,0.0,0.0
2024-04-20 12:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.59,14.19,0.8,100874.17,0.0,0.0,0.0,363.76,2.78,20.38,1.0,0.0,0.0
2024-04-20 13:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.29,14.27,0.82,101018.77,0.0,0.0,0.0,364.11,2.25,15.22,1.0,0.0,0.0
2024-04-20 14:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,16.57,14.3,0.86,101022.07,0.0,0.0,0.0,362.6,2.5,16.12,1.0,0.05,0.0
2024-04-20 15:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,16.26,14.34,0.88,101023.76,0.0,0.0,0.0,359.71,2.52,13.81,1.0,0.23,0.0
2024-04-20 16:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,16.13,14.34,0.89,101005.8,0.0,0.0,0.0,366.22,2.43,9.5,1.0,0.03,0.0
2024-04-20 17:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.62,13.93,0.9,100994.76,0.0,0.0,0.0,367.17,1.77,348.3,1.0,0.04,0.0
2024-04-20 18:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.43,13.99,0.91,100989.27,0.0,0.0,0.0,367.7,1.78,347.4,1.0,0.12,0.0
2024-04-20 19:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.41,13.6,0.89,100974.27,0.0,0.0,0.0,370.57,1.66,340.16,1.0,0.46,0.0
2024-04-20 20:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,14.91,13.45,0.91,100988.86,0.0,0.0,0.0,369.62,1.55,356.78,0.94,0.16,0.0
2024-04-20 21:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,14.98,13.68,0.92,100985.97,0.0,0.0,0.0,368.64,1.49,354.36,0.94,0.04,0.0
2024-04-20 22:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.04,13.05,0.88,101088.61,0.0,3.79,3.98,368.77,2.14,333.33,1.0,0.16,0.0
2024-04-20 23:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.26,12.9,0.86,101116.99,42.55,46.96,57.27,370.09,2.5,337.85,1.0,0.04,0.0
2024-04-21 00:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.31,13.01,0.86,101124.64,18.3,78.96,87.22,372.05,2.79,345.35,0.96,0.0,0.0
2024-04-21 01:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.54,13.25,0.86,101181.42,37.51,132.05,155.95,373.65,2.69,336.95,0.98,0.0,0.0
2024-04-21 02:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.13,13.52,0.79,101230.27,93.2,250.56,323.89,380.34,2.46,329.06,1.0,0.0,0.0
2024-04-21 03:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.53,13.69,0.78,101184.9,74.18,315.62,381.64,383.19,2.57,340.33,1.0,0.0,0.0
2024-04-21 04:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.69,13.76,0.78,101170.61,45.04,297.26,339.59,384.87,2.54,341.45,1.0,0.0,0.0
2024-04-21 05:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.5,14.0,0.75,101162.67,66.53,302.07,364.16,387.69,3.11,339.59,1.0,0.0,0.0
2024-04-21 06:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.25,13.73,0.75,101119.44,33.85,232.15,261.61,385.59,3.06,346.56,1.0,0.0,0.0
2024-04-21 07:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.14,13.65,0.75,101117.52,42.12,239.79,271.6,387.32,2.87,353.37,1.0,0.0,0.0
2024-04-21 08:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.5,13.81,0.79,101091.77,7.92,104.34,109.06,390.22,2.59,6.7,1.0,0.0,0.0
2024-04-21 09:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.51,13.62,0.78,101108.73,8.31,60.59,63.95,384.32,2.38,19.07,1.0,0.0,0.0
2024-04-21 10:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,16.82,13.9,0.83,101122.74,2.19,38.85,39.27,374.75,2.02,39.59,1.0,0.0,0.0
2024-04-21 11:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,16.41,13.95,0.85,101201.76,0.0,2.8,2.75,365.01,1.68,42.69,1.0,0.0,0.0
2024-04-21 12:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,16.15,14.02,0.87,101224.51,0.0,0.0,0.0,363.02,1.51,66.69,1.0,0.0,0.0
2024-04-21 13:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.94,14.09,0.89,101283.13,0.0,0.0,0.0,359.39,1.38,96.54,1.0,0.0,0.0
2024-04-21 14:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.56,13.89,0.9,101301.02,0.0,0.0,0.0,359.54,1.45,62.15,1.0,0.03,0.0
2024-04-21 15:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.65,14.07,0.9,101257.13,0.0,0.0,0.0,368.22,1.92,59.05,1.0,0.05,0.0
2024-04-21 16:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.72,14.26,0.91,101214.94,0.0,0.0,0.0,366.6,1.64,85.56,1.0,0.09,0.0
2024-04-21 17:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.33,14.29,0.94,101140.37,0.0,0.0,0.0,361.85,1.64,92.88,1.0,0.05,0.0
2024-04-21 18:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.29,14.35,0.94,101081.62,0.0,0.0,0.0,363.57,1.75,75.65,1.0,0.02,0.0
2024-04-21 19:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.55,14.27,0.92,101066.67,0.0,0.0,0.0,380.71,1.86,73.84,1.0,0.32,0.0
2024-04-21 20:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.78,14.43,0.92,101071.72,0.0,0.0,0.0,381.25,2.08,86.1,1.0,0.32,0.0
2024-04-21 21:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.79,14.44,0.92,101075.44,0.0,0.0,0.0,381.32,2.24,103.12,1.0,0.17,0.0
2024-04-21 22:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,16.13,14.3,0.89,101133.82,0.0,3.08,3.13,380.84,1.78,111.67,0.99,0.13,0.0
2024-04-21 23:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,16.13,14.25,0.89,101184.48,6.76,33.87,35.53,378.44,1.88,111.94,0.97,0.17,0.0
2024-04-22 00:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.97,14.1,0.89,101192.73,52.23,72.6,96.35,374.19,1.96,103.14,0.93,0.0,0.0
2024-04-22 01:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,16.14,13.91,0.87,101226.11,54.37,134.77,169.57,380.97,1.73,109.1,1.0,0.0,0.0
2024-04-22 02:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.26,14.11,0.82,101234.93,65.65,134.34,186.16,383.31,1.59,113.69,1.0,0.0,0.0
2024-04-22 03:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.36,14.05,0.81,101213.33,35.74,182.94,214.84,385.7,1.02,90.03,1.0,0.0,0.0
2024-04-22 04:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.6,13.95,0.79,101212.4,31.11,205.76,235.07,387.92,1.12,52.06,1.0,0.0,0.0
2024-04-22 05:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.52,13.84,0.74,101129.41,96.51,291.42,381.67,386.83,1.82,52.58,1.0,0.0,0.0
2024-04-22 06:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.24,13.74,0.7,101049.23,252.69,316.25,536.59,376.77,2.27,65.65,0.99,0.0,0.0
2024-04-22 07:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.41,13.77,0.7,100984.18,155.28,311.94,429.48,381.74,2.32,74.33,1.0,0.0,0.0
2024-04-22 08:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.87,13.86,0.73,100975.89,192.25,194.15,309.1,372.06,2.47,81.97,0.95,0.0,0.0
2024-04-22 09:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.61,13.95,0.74,100968.4,208.77,135.7,220.41,381.85,2.53,78.67,0.85,0.0,0.0
2024-04-22 10:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.17,13.96,0.81,101034.24,149.46,58.07,86.99,367.57,3.0,90.68,0.93,0.0,0.0
2024-04-22 11:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,16.67,14.07,0.85,101050.61,0.0,5.26,5.51,351.37,3.25,100.66,0.76,0.0,0.0
2024-04-22 12:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,16.48,14.16,0.86,101109.9,0.0,0.0,0.0,343.76,3.02,105.06,0.49,0.0,0.0
2024-04-22 13:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,16.36,14.21,0.87,101172.7,0.0,0.0,0.0,335.51,2.62,110.47,0.28,0.0,0.0
2024-04-22 14:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.57,14.14,0.91,101191.15,0.0,0.0,0.0,331.19,2.48,112.45,0.46,0.0,0.0
2024-04-22 15:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,16.0,14.47,0.91,101174.29,0.0,0.0,0.0,348.16,2.49,107.21,0.64,0.0,0.0
2024-04-22 16:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.92,14.56,0.92,101125.95,0.0,0.0,0.0,355.15,2.23,104.2,0.96,0.0,0.0
2024-04-22 17:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.96,14.6,0.92,101039.74,0.0,0.0,0.0,350.78,1.76,108.24,1.0,0.0,0.0
2024-04-22 18:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,16.1,14.77,0.92,100981.17,0.0,0.0,0.0,359.85,1.58,107.25,0.99,0.0,0.0
2024-04-22 19:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.91,14.71,0.93,100935.45,0.0,0.0,0.0,369.06,1.74,100.52,1.0,0.0,0.0
2024-04-22 20:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.69,14.56,0.93,100902.5,0.0,0.0,0.0,376.64,2.15,96.39,0.99,0.01,0.0
2024-04-22 21:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.71,14.6,0.93,100903.82,0.0,0.0,0.0,373.84,2.13,101.96,1.0,0.78,0.0
2024-04-22 22:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.36,14.18,0.93,100955.69,0.0,3.38,3.42,379.9,0.88,71.29,1.0,1.38,0.0
2024-04-22 23:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.38,14.31,0.93,100985.41,0.0,10.96,10.91,380.82,1.31,70.25,1.0,1.87,0.0
2024-04-23 00:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.37,14.41,0.94,101032.53,0.24,24.3,24.41,381.03,1.39,79.33,1.0,1.23,0.0
2024-04-23 01:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.68,14.65,0.94,101000.65,0.07,59.96,60.01,380.29,1.96,73.28,1.0,0.61,0.0
2024-04-23 02:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.17,14.59,0.85,101026.35,0.25,73.85,74.04,381.78,1.36,68.26,1.0,0.02,0.0
2024-04-23 03:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.2,14.59,0.85,100974.3,1.4,120.66,121.91,384.53,1.31,64.78,1.0,0.18,0.0
2024-04-23 04:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.04,14.54,0.85,100957.51,1.94,75.13,76.96,386.45,0.72,86.79,1.0,0.17,0.0
2024-04-23 05:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.21,14.82,0.81,100934.61,0.47,95.07,95.51,385.67,0.38,170.86,1.0,0.0,0.0
2024-04-23 06:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.34,14.59,0.79,100823.04,19.15,135.35,152.08,383.91,0.35,150.5,0.99,0.0,0.0
2024-04-23 07:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.63,14.45,0.77,100788.16,31.17,191.57,215.22,384.3,1.1,278.58,0.97,0.0,0.0
2024-04-23 08:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.71,14.54,0.72,100811.94,219.04,184.04,315.4,373.62,3.11,299.28,0.93,0.0,0.0
2024-04-23 09:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.82,14.33,0.71,100845.29,254.72,149.55,253.39,351.14,3.74,306.53,0.71,0.0,0.0
2024-04-23 10:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.47,13.8,0.79,100851.15,248.81,60.4,109.09,338.26,1.68,319.3,0.58,0.0,0.0
2024-04-23 11:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.35,13.91,0.8,100888.76,0.0,5.65,6.93,319.32,0.35,136.05,0.76,0.0,0.0
2024-04-23 12:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.93,13.62,0.86,100979.78,0.0,0.0,0.0,314.88,1.55,154.02,0.59,0.0,0.0
2024-04-23 13:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.94,13.87,0.88,101057.71,0.0,0.0,0.0,320.47,1.69,161.1,0.97,0.0,0.0
2024-04-23 14:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.46,13.66,0.89,101089.35,0.0,0.0,0.0,325.51,1.82,174.36,0.95,0.0,0.0
2024-04-23 15:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.83,13.92,0.88,101095.56,0.0,0.0,0.0,337.47,1.66,220.96,0.96,0.0,0.0
2024-04-23 16:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,16.37,14.54,0.89,101104.2,0.0,0.0,0.0,347.21,2.16,263.75,1.0,0.0,0.0
2024-04-23 17:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,16.72,14.27,0.85,101093.05,0.0,0.0,0.0,371.91,3.06,294.22,1.0,0.0,0.0
2024-04-23 18:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.1,14.14,0.83,101077.86,0.0,0.0,0.0,375.95,4.14,326.35,0.92,0.0,0.0
2024-04-23 19:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.07,14.14,0.83,101111.79,0.0,0.0,0.0,379.61,4.31,345.17,0.3,0.0,0.0
2024-04-23 20:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,15.09,13.0,0.87,101157.73,0.0,0.0,0.0,316.78,3.3,347.57,0.08,0.0,0.0
2024-04-23 21:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,13.84,11.88,0.88,101200.69,0.0,0.0,0.0,287.56,2.71,346.76,0.06,0.0,0.0
2024-04-23 22:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,16.4,12.51,0.78,101254.47,0.0,15.22,24.46,277.36,1.51,315.53,0.04,0.0,0.0
2024-04-23 23:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,17.53,12.29,0.71,101250.8,463.6,70.49,187.6,278.13,1.13,294.42,0.02,0.0,0.0
2024-04-24 00:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,18.41,11.18,0.63,101286.52,647.44,109.21,407.6,282.89,1.22,276.54,0.14,0.0,0.0
2024-04-24 01:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,19.05,10.38,0.57,101358.44,660.01,165.95,592.06,297.77,1.57,263.12,0.23,0.0,0.0
2024-04-24 02:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,22.84,9.52,0.43,101328.61,809.02,156.46,799.03,297.77,1.14,261.95,0.38,0.0,0.0
2024-04-24 03:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,23.87,5.64,0.31,101312.22,839.83,167.96,921.01,303.09,0.89,288.55,0.39,0.0,0.0
2024-04-24 04:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,24.32,5.29,0.29,101329.41,842.58,178.38,975.37,309.47,0.75,282.99,0.67,0.0,0.0
2024-04-24 05:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,25.26,5.13,0.27,101272.63,822.27,188.06,959.84,317.58,0.58,284.85,0.76,0.0,0.0
2024-04-24 06:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,25.15,4.87,0.27,101233.9,784.91,189.48,876.49,321.03,0.45,260.63,0.62,0.0,0.0
2024-04-24 07:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,25.32,5.57,0.28,101163.41,744.6,169.83,735.92,323.27,0.54,178.97,0.55,0.0,0.0
2024-04-24 08:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,24.19,4.59,0.28,101113.24,626.11,159.49,536.04,321.56,1.3,165.04,0.79,0.0,0.0
2024-04-24 09:00:00,"(31.232276, 121.469207)",era5,3.77,8.0,23.58,7.97,0.37,101105.61,432.89,129.42,306.73,338.45,1.84,160.59,0.86,0.0,0.0
